memory_percent,proc.memory.percent,cpu,proc.cpu.threads,disk./.usagePercent,disk./.usageGB,disk.nvme0n1p2.in,disk.nvme0n1p2.out,network.sent,network.recv,proc.memory.availableMB,proc.memory.rssMB,_timestamp,gpu.0.gpu,gpu.0.memory,gpu.0.memoryAllocated,gpu.0.memoryAllocatedBytes,gpu.0.temp,gpu.0.powerWatts,gpu.0.enforcedPowerLimitWatts,gpu.0.powerPercent,gpu.0.smClock,gpu.0.memoryClock,gpu.0.correctedMemoryErrors,gpu.0.uncorrectedMemoryErrors,gpu.0.fanSpeed,gpu.1.gpu,gpu.1.memory,gpu.1.memoryAllocated,gpu.1.memoryAllocatedBytes,gpu.1.temp,gpu.1.powerWatts,gpu.1.enforcedPowerLimitWatts,gpu.1.powerPercent,gpu.1.smClock,gpu.1.memoryClock,gpu.1.correctedMemoryErrors,gpu.1.uncorrectedMemoryErrors,gpu.1.fanSpeed
10.582012333355955,1.2378610919756645,2.106511406667822,71,96.41635395471859,1716.5257415771484,3584.03515625,154797.40234375,69764388169.0,149793472909.0,460084.72265625,6369.19921875,1787328664.310589,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328679.3070884,100.0,69,86.80483198749674,41931767808,88.0,292.127,300.0,97.37566666666667,1440,7601,0,0,84,100.0,4,68.38803507857949,33035386880,87.0,290.743,300.0,96.91433333333333,1695,7601,0,0,80
10.760034176343272,1.2378610919756645,2.1065111071831084,71,96.41635416898814,1716.5257453918457,3584.03515625,154799.1171875,69764479349.0,149793633114.0,459168.7421875,6369.19921875,1787328679.3090317,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328694.307999,100.0,74,86.80483198749674,41931767808,88.0,289.919,300.0,96.63966666666666,1515,7601,0,0,84,100.0,3,68.38803507857949,33035386880,88.0,280.647,300.0,93.54899999999999,1695,7601,0,0,79
10.61449250747149,1.2378610919756645,2.1065109094239065,71,96.41635545460545,1716.5257682800293,3584.03515625,154800.30078125,69764625865.0,149793907571.0,459917.6015625,6369.19921875,1787328694.310434,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328709.308146,100.0,73,86.80483198749674,41931767808,89.0,290.666,300.0,96.88866666666667,1560,7601,0,0,84,100.0,67,68.38803507857949,33035386880,89.0,271.687,300.0,90.56233333333333,1590,7601,0,0,79
10.361667494164701,1.2378610919756645,2.106511406443516,71,96.41635352617949,1716.525733947754,3584.03515625,154801.9609375,69764759864.0,149794140852.0,461218.46875,6369.19921875,1787328709.3098347,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328724.3082123,100.0,79,86.80483198749674,41931767808,89.0,289.786,300.0,96.59533333333333,1515,7601,0,0,84,99.0,90,68.38803507857949,33035386880,87.0,236.693,300.0,78.89766666666667,1635,7601,0,0,79
10.299082633038495,1.2378610919756645,2.106511209222465,71,96.4163543832577,1716.525749206543,3584.03515625,154803.06640625,69764874309.0,149794377735.0,461540.48828125,6369.19921875,1787328724.3101149,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328739.3087976,100.0,72,86.80483198749674,41931767808,89.0,285.999,300.0,95.33300000000001,1500,7601,0,0,84,67.0,50,68.38803507857949,33035386880,87.0,220.172,300.0,73.39066666666668,1695,7601,0,0,79
10.32173213201152,1.2378610919756645,2.106511132765079,71,96.4163548117968,1716.5257568359375,3584.03515625,154804.3671875,69765040680.0,149794663524.0,461423.94921875,6369.19921875,1787328739.3102365,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328754.307503,100.0,76,86.80483198749674,41931767808,89.0,290.306,300.0,96.76866666666666,1485,7601,0,0,84,100.0,11,68.38803507857949,33035386880,88.0,226.855,300.0,75.61833333333333,1560,7601,0,0,79
10.210488883217614,1.2378610919756645,2.106510835917041,71,96.41635502606634,1716.5257606506348,3584.03515625,154805.77734375,69765128546.0,149794838054.0,461996.33203125,6369.19921875,1787328754.3083472,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328769.3077703,100.0,72,86.80483198749674,41931767808,89.0,286.967,300.0,95.65566666666666,1515,7601,0,0,84,72.0,59,68.38803507857949,33035386880,88.0,243.352,300.0,81.11733333333333,1785,7601,0,0,79
10.156722704804777,1.2378610919756645,2.1065107559100373,71,96.41635674022277,1716.525791168213,3584.03515625,154807.02734375,69765270228.0,149795081154.0,462272.9765625,6369.19921875,1787328769.3095992,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328784.3082702,100.0,78,86.80483198749674,41931767808,89.0,289.193,300.0,96.39766666666667,1500,7601,0,0,84,95.0,80,68.38803507857949,33035386880,89.0,238.612,300.0,79.53733333333332,1665,7601,0,0,79
10.277965926799483,1.2378610919756645,2.1065105581055668,71,96.41635738303142,1716.5258026123047,3584.03515625,154808.52734375,69765394891.0,149795441033.0,461649.140625,6369.19921875,1787328784.3101008,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328799.3083806,100.0,98,86.80483198749674,41931767808,89.0,275.078,300.0,91.69266666666665,1485,7601,0,0,84,100.0,3,68.38803507857949,33035386880,89.0,274.074,300.0,91.358,1530,7601,0,0,80
10.179101934231834,1.2378610919756645,2.1065097958393673,71,96.41635781157053,1716.5258102416992,3584.03515625,154810.00390625,69765575808.0,149795800371.0,462157.828125,6369.19921875,1787328799.3102856,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328814.3084414,100.0,78,86.80483198749674,41931767808,89.0,291.629,300.0,97.20966666666668,1470,7601,0,0,84,100.0,3,68.38803507857949,33035386880,89.0,273.699,300.0,91.233,1635,7601,0,0,80
10.35210632938404,1.2378610919756645,2.1065097130219486,71,96.41635781157053,1716.5258102416992,3584.03515625,154812.71875,69765733869.0,149796098113.0,461267.6640625,6369.19921875,1787328814.310734,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328829.307967,100.0,68,86.80483198749674,41931767808,89.0,290.152,300.0,96.71733333333333,1500,7601,0,0,84,100.0,24,68.38803507857949,33035386880,89.0,261.863,300.0,87.28766666666667,1500,7601,0,0,80
10.329406724259234,1.2378610919756645,2.1065094083593863,71,96.41635845437918,1716.525821685791,3584.03515625,154813.97265625,69765830806.0,149796258862.0,461384.4609375,6369.19921875,1787328829.3106508,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328844.3092365,95.0,66,86.80483198749674,41931767808,89.0,288.168,300.0,96.056,1485,7601,0,0,84,99.0,74,68.38803507857949,33035386880,88.0,235.338,300.0,78.446,1560,7601,0,0,81
10.400473949534588,1.2378610919756645,2.1065095615858014,71,96.41635674022277,1716.525791168213,3584.03515625,154815.6328125,69766020336.0,149796633685.0,461018.796875,6369.19921875,1787328844.3102593,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328859.308168,100.0,63,86.80483198749674,41931767808,89.0,285.655,300.0,95.21833333333333,1470,7601,0,0,84,78.0,66,68.38803507857949,33035386880,88.0,223.416,300.0,74.472,1710,7601,0,0,81
10.401078260092426,1.2378610919756645,2.106508921877406,71,96.41635674022277,1716.525791168213,3584.03515625,154816.94921875,69766115481.0,149796942762.0,461015.6875,6369.19921875,1787328859.3096678,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328874.3088486,100.0,66,86.80483198749674,41931767808,89.0,283.275,300.0,94.425,1530,7601,0,0,84,84.0,37,68.38803507857949,33035386880,88.0,224.413,300.0,74.80433333333335,1830,7601,0,0,81
10.38168642016925,1.2378610919756645,2.1065091747720417,71,96.41635781157053,1716.5258102416992,3584.03515625,154818.078125,69766277245.0,149797226618.0,461115.46484375,6369.19921875,1787328874.3105578,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328889.308844,100.0,75,86.80483198749674,41931767808,89.0,288.374,300.0,96.12466666666667,1485,7601,0,0,84,100.0,100,68.38803507857949,33035386880,88.0,236.273,300.0,78.75766666666667,1635,7601,0,0,81
10.412204103340052,1.2378610919756645,2.106508649240551,71,96.41635888291829,1716.5258293151855,3584.03515625,154819.734375,69766413876.0,149797476032.0,460958.44140625,6369.19921875,1787328889.3100011,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328904.3071675,100.0,67,86.80483198749674,41931767808,88.0,276.236,300.0,92.07866666666666,1695,7601,0,0,85,100.0,33,68.38803507857949,33035386880,89.0,262.011,300.0,87.337,1545,7601,0,0,81
10.297265146260274,1.2378610919756645,2.106508229654207,71,96.4163597399965,1716.5258445739746,3584.03515625,154820.9765625,69766520474.0,149797666868.0,461549.83984375,6369.19921875,1787328904.3090653,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328919.3070025,100.0,71,86.80483198749674,41931767808,89.0,287.775,300.0,95.925,1530,7601,0,0,84,100.0,33,68.38803507857949,33035386880,89.0,279.735,300.0,93.245,1620,7601,0,0,81
10.1962989728702,1.2378610919756645,2.106508266586791,71,96.4163605970747,1716.5258598327637,3584.03515625,154822.78125,69766720958.0,149798006196.0,462069.34375,6369.19921875,1787328919.308505,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328934.307331,100.0,78,86.80483198749674,41931767808,89.0,286.494,300.0,95.498,1515,7601,0,0,84,100.0,65,68.38803507857949,33035386880,88.0,262.436,300.0,87.47866666666665,1530,7601,0,0,81
10.147789385289608,1.2378610919756645,2.1065077365209812,71,96.41636102561381,1716.5258674621582,3584.03515625,154825.7734375,69766830166.0,149798220745.0,462318.94140625,6369.19921875,1787328934.309645,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328949.3080895,100.0,72,86.80483198749674,41931767808,89.0,286.095,300.0,95.36500000000001,1500,7601,0,0,84,80.0,59,68.38803507857949,33035386880,89.0,238.161,300.0,79.387,1545,7601,0,0,81
10.238196066783999,1.2378610919756645,2.106507762642391,71,96.41635888291829,1716.5258293151855,3584.03515625,154827.44140625,69766972767.0,149798477076.0,461853.76953125,6369.19921875,1787328949.3112845,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328964.3099084,100.0,75,86.80483198749674,41931767808,89.0,290.234,300.0,96.74466666666666,1515,7601,0,0,84,92.0,88,68.38803507857949,33035386880,86.0,207.575,300.0,69.19166666666666,1680,7601,0,0,81
10.266773275349482,1.2378610919756645,2.106507116593571,71,96.41636102561381,1716.5258674621582,3584.03515625,154828.6875,69767075694.0,149798693266.0,461706.73046875,6369.19921875,1787328964.310517,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328979.307269,100.0,67,86.80483198749674,41931767808,89.0,284.823,300.0,94.941,1500,7601,0,0,84,100.0,60,68.38803507857949,33035386880,88.0,224.987,300.0,74.99566666666666,1575,7601,0,0,81
10.196330099419033,1.2378610919756645,2.106507271094927,71,96.41636188269202,1716.5258827209473,3584.03515625,154830.28515625,69767225138.0,149798964439.0,462069.18359375,6369.19921875,1787328979.3100717,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787328994.3083844,100.0,79,86.80483198749674,41931767808,89.0,288.54,300.0,96.18,1500,7601,0,0,85,92.0,37,68.38803507857949,33035386880,87.0,248.037,300.0,82.679,1590,7601,0,0,81
9.927793770792583,1.2378618511597823,2.1065066310460527,71,96.41636316830933,1716.5259056091309,3584.03515625,154833.84765625,69767366466.0,149799225363.0,463450.890625,6369.203125,1787328994.3088698,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329009.307598,100.0,71,86.80483198749674,41931767808,88.0,274.242,300.0,91.414,1560,7601,0,0,85,100.0,39,68.38803507857949,33035386880,88.0,262.604,300.0,87.53466666666667,1560,7601,0,0,81
9.784493213436802,1.2378618511597823,2.106506322958706,71,96.41636381111799,1716.5259170532227,3584.03515625,154834.9921875,69767474523.0,149799421170.0,464188.21875,6369.203125,1787329009.3090975,,,,,,,,,,,,,,,,,,,,,,,,,,
9.64417852721667,1.2378618511597823,2.1065064728152563,71,96.4163642396571,1716.5259246826172,3584.15625,154836.74609375,69767632425.0,149799707677.0,464910.18359375,6369.203125,1787329024.3083742,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329024.3082666,100.0,74,86.80483198749674,41931767808,89.0,285.115,300.0,95.03833333333334,1515,7601,0,0,85,100.0,56,68.38803507857949,33035386880,89.0,277.709,300.0,92.56966666666668,1665,7601,0,0,82
,,,,,,,,,,,,1787329039.3086288,100.0,70,86.80483198749674,41931767808,89.0,286.248,300.0,95.416,1515,7601,0,0,84,41.0,13,68.38803507857949,33035386880,86.0,241.511,300.0,80.50366666666666,1695,7601,0,0,82
9.622151559220313,1.237844389925071,2.1065058244689197,71,96.41636445392663,1716.5259284973145,3584.15625,154837.87890625,69767731136.0,149799912577.0,465023.51953125,6369.11328125,1787329039.3100607,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329054.3082292,100.0,73,86.80483198749674,41931767808,89.0,288.341,300.0,96.11366666666666,1530,7601,0,0,84,0.0,0,68.38803507857949,33035386880,86.0,176.966,300.0,58.98866666666667,1800,7601,0,0,82
9.869306226350608,1.2378542593186037,2.1065060839040153,71,96.41636573954395,1716.525951385498,3584.15625,154841.76171875,69768341754.0,149973120343.0,463751.828125,6369.1640625,1787329054.3090107,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329069.3081622,100.0,81,86.80483198749674,41931767808,89.0,291.642,300.0,97.214,1575,7601,0,0,84,100.0,100,68.38803507857949,33035386880,86.0,239.242,300.0,79.74733333333333,1815,7601,0,0,80
10.644390696402096,1.237858814423311,2.1065054356055586,71,96.41636359684843,1716.5259132385254,3584.15625,154842.8203125,69772255753.0,151399131039.0,459763.765625,6369.1875,1787329069.3106253,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329084.308164,100.0,16,86.80483198749674,41931767808,87.0,257.181,300.0,85.727,1605,7601,0,0,84,82.0,17,68.38803507857949,33035386880,86.0,227.221,300.0,75.74033333333333,1800,7601,0,0,79
10.555610187288217,1.2378603327915465,2.1065051330835156,71,96.41636445392663,1716.5259284973145,3584.15625,154844.703125,69772362931.0,151399322155.0,460220.5703125,6369.1953125,1787329084.3106635,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329099.3081539,100.0,100,86.80483198749674,41931767808,88.0,258.479,300.0,86.15966666666665,1545,7601,0,0,84,100.0,92,68.38803507857949,33035386880,88.0,232.516,300.0,77.50533333333333,1650,7601,0,0,79
10.534394787113879,1.2378603327915465,2.1065047172741815,71,96.41636595381351,1716.5259552001953,3584.15625,154845.79296875,69772519753.0,151399595390.0,460329.73046875,6369.1953125,1787329099.3102522,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329114.3084772,100.0,81,86.80483198749674,41931767808,88.0,291.198,300.0,97.066,1545,7601,0,0,84,100.0,100,68.38803507857949,33035386880,88.0,221.349,300.0,73.783,1635,7601,0,0,79
10.328993728099103,1.2378603327915465,2.1065049766709425,71,96.41636616808306,1716.5259590148926,3584.15625,154847.609375,69772607643.0,151399763890.0,461386.5859375,6369.1953125,1787329114.3095942,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329129.3088844,100.0,79,86.80483198749674,41931767808,88.0,285.539,300.0,95.17966666666666,1725,7601,0,0,84,58.0,40,68.38803507857949,33035386880,87.0,227.716,300.0,75.90533333333333,1770,7601,0,0,79
10.403222955225454,1.2378603327915465,2.1065044442613137,71,96.41636681089172,1716.5259704589844,3584.15625,154848.7265625,69772744512.0,151400013842.0,461004.65234375,6369.1953125,1787329129.3106258,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329144.3079119,100.0,73,86.80483198749674,41931767808,89.0,293.755,300.0,97.91833333333332,1515,7601,0,0,84,100.0,100,68.38803507857949,33035386880,88.0,236.741,300.0,78.91366666666667,1575,7601,0,0,79
10.438930421026127,1.2378603327915465,2.1065045952732526,71,96.41636595381351,1716.5259552001953,3584.15625,154850.46484375,69772874067.0,151400290127.0,460820.92578125,6369.1953125,1787329144.3105037,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329159.3071132,100.0,57,86.80483198749674,41931767808,89.0,285.742,300.0,95.24733333333334,1485,7601,0,0,84,100.0,43,68.38803507857949,33035386880,89.0,261.091,300.0,87.03033333333333,1605,7601,0,0,79
10.358832700668515,1.2378603327915465,2.106504071645705,71,96.41636831077858,1716.5259971618652,3584.15625,154851.56640625,69773034459.0,151400573112.0,461233.0546875,6369.1953125,1787329159.3098538,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329174.309234,100.0,72,86.80483198749674,41931767808,89.0,285.192,300.0,95.06400000000001,1485,7601,0,0,84,100.0,3,68.38803507857949,33035386880,89.0,273.801,300.0,91.267,1575,7601,0,0,79
10.411423662066865,1.2378610919756645,2.10650444417872,71,96.41636659662215,1716.525966644287,3584.15625,154852.7734375,69773186409.0,151400854762.0,460962.45703125,6369.19921875,1787329174.3107536,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329189.3074234,100.0,54,86.80483198749674,41931767808,89.0,286.211,300.0,95.40366666666668,1515,7601,0,0,84,100.0,65,68.38803507857949,33035386880,89.0,271.11,300.0,90.37,1695,7601,0,0,80
10.266870450916572,1.2378610919756645,2.10650380325958,71,96.41636723943083,1716.525978088379,3584.15625,154854.37890625,69773274956.0,151401013227.0,461706.23046875,6369.19921875,1787329189.3096528,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329204.3082001,92.0,59,86.80483198749674,41931767808,89.0,276.971,300.0,92.32366666666667,1500,7601,0,0,84,41.0,16,68.38803507857949,33035386880,88.0,248.101,300.0,82.70033333333333,1650,7601,0,0,80
10.131379620581491,1.2378610919756645,2.1065039422506193,71,96.41636766796992,1716.5259857177734,3584.15625,154855.58984375,69773470904.0,151401432159.0,462403.375,6369.19921875,1787329204.3106751,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329219.308063,100.0,77,86.80483198749674,41931767808,89.0,287.47,300.0,95.82333333333334,1500,7601,0,0,84,62.0,40,68.38803507857949,33035386880,87.0,216.653,300.0,72.21766666666667,1590,7601,0,0,80
10.167844752131813,1.2378610919756645,2.1065033095047947,71,96.41636788223947,1716.5259895324707,3584.15625,154857.21484375,69773558532.0,151401587123.0,462215.75,6369.19921875,1787329219.3097866,,,,,,,,,,,,,,,,,,,,,,,,,,
10.198382174089678,1.2378610919756645,2.1065027688429225,71,96.41636981066544,1716.526023864746,3584.15625,154858.53125,69773700168.0,151401837253.0,462058.625,6369.19921875,1787329234.3105822,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329234.3129127,100.0,75,86.80483198749674,41931767808,88.0,279.988,300.0,93.32933333333332,1815,7601,0,0,84,100.0,6,68.38803507857949,33035386880,89.0,232.436,300.0,77.47866666666667,1590,7601,0,0,80
,,,,,,,,,,,,1787329249.309675,100.0,72,86.80483198749674,41931767808,89.0,289.421,300.0,96.47366666666667,1485,7601,0,0,84,70.0,61,68.38803507857949,33035386880,88.0,245.794,300.0,81.93133333333333,1830,7601,0,0,81
10.205677174278451,1.2378610919756645,2.1065029219097275,71,96.41637238190008,1716.5260696411133,3584.15625,154860.08203125,69773844185.0,151402086670.0,462021.08984375,6369.19921875,1787329249.3102643,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329264.308154,100.0,73,86.80483198749674,41931767808,89.0,284.639,300.0,94.87966666666668,1500,7601,0,0,84,100.0,43,68.38803507857949,33035386880,89.0,266.681,300.0,88.89366666666666,1545,7601,0,0,80
10.314276184789756,1.2378610919756645,2.106502389712619,71,96.41637323897828,1716.5260848999023,3584.15625,154863.5859375,69773981718.0,151402364757.0,461462.3125,6369.19921875,1787329264.3102899,,,,,,,,,,,,,,,,,,,,,,,,,,
10.301100544423837,1.2378610919756645,2.1065025486362976,71,96.41637409605649,1716.5261001586914,3584.15625,154865.20703125,69774146446.0,151402613295.0,461530.10546875,6369.19921875,1787329279.3094711,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329279.309615,100.0,70,86.80483198749674,41931767808,89.0,291.247,300.0,97.08233333333334,1545,7601,0,0,84,100.0,7,68.38803507857949,33035386880,89.0,265.922,300.0,88.64066666666668,1545,7601,0,0,81
10.143115847859898,1.2378610919756645,2.106502121763651,71,96.41637431032603,1716.5261039733887,3584.15625,154867.69140625,69774253814.0,151402819447.0,462342.98828125,6369.19921875,1787329294.3090897,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329294.3091097,100.0,77,86.80483198749674,41931767808,89.0,289.559,300.0,96.51966666666667,1500,7601,0,0,84,100.0,64,68.38803507857949,33035386880,90.0,274.325,300.0,91.44166666666666,1650,7601,0,0,81
,,,,,,,,,,,,1787329309.3078973,100.0,65,86.80483198749674,41931767808,89.0,280.109,300.0,93.36966666666666,1515,7601,0,0,84,60.0,11,68.38803507857949,33035386880,87.0,238.442,300.0,79.48066666666666,1845,7601,0,0,81
10.131601302343913,1.2378610919756645,2.1065021555689496,71,96.41637516740424,1716.5261192321777,3584.15625,154868.83203125,69774463647.0,151403128314.0,462402.234375,6369.19921875,1787329309.309648,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329324.309035,100.0,78,86.80483198749674,41931767808,89.0,289.659,300.0,96.553,1500,7601,0,0,84,91.0,84,68.38803507857949,33035386880,88.0,230.016,300.0,76.672,1815,7601,0,0,81
10.192912252520307,1.2378610919756645,2.106501740938087,71,96.41637409605649,1716.5261001586914,3584.15625,154870.6171875,69774620753.0,151403405522.0,462086.76953125,6369.19921875,1787329324.3096151,,,,,,,,,,,,,,,,,,,,,,,,,,
10.143033096791047,1.2378610919756645,2.1065010996053597,71,96.41637473886514,1716.5261116027832,3584.15625,154872.06640625,69774853997.0,151403817040.0,462343.4140625,6369.19921875,1787329339.3085158,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329339.3087375,100.0,25,86.80483198749674,41931767808,88.0,257.93,300.0,85.97666666666667,1740,7601,0,0,85,62.0,38,68.38803507857949,33035386880,88.0,197.271,300.0,65.757,1755,7601,0,0,81
,,,,,,,,,,,,1787329354.3088548,100.0,72,86.80483198749674,41931767808,89.0,285.659,300.0,95.21966666666667,1500,7601,0,0,84,97.0,93,68.38803507857949,33035386880,88.0,208.173,300.0,69.391,1755,7601,0,0,81
10.139240972122204,1.2378610919756645,2.106501477049072,71,96.41637473886514,1716.5261116027832,3584.15625,154873.8984375,69775026272.0,151404143695.0,462362.92578125,6369.19921875,1787329354.3098116,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329369.3080745,100.0,59,86.80483198749674,41931767808,89.0,288.696,300.0,96.232,1500,7601,0,0,84,61.0,43,68.38803507857949,33035386880,88.0,230.778,300.0,76.92599999999999,1575,7601,0,0,81
10.21499843687786,1.2378610919756645,2.1065009401886883,71,96.4163753816738,1716.526123046875,3584.15625,154875.04296875,69775111594.0,151404314873.0,461973.12890625,6369.19921875,1787329369.3104703,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329384.3081272,100.0,71,86.80483198749674,41931767808,89.0,285.067,300.0,95.02233333333334,1500,7601,0,0,85,100.0,69,68.38803507857949,33035386880,89.0,256.388,300.0,85.46266666666665,1365,7601,0,0,81
9.99894906142561,1.2378610919756645,2.106500755412474,71,96.41637752436932,1716.5261611938477,3584.15625,154876.69921875,69775294317.0,151404614706.0,463084.7734375,6369.19921875,1787329384.3100002,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329399.3086858,100.0,68,86.80483198749674,41931767808,89.0,285.459,300.0,95.15299999999999,1500,7601,0,0,85,100.0,77,68.38803507857949,33035386880,89.0,261.616,300.0,87.20533333333333,1590,7601,0,0,81
9.80156726424807,1.2378610919756645,2.106500331200591,71,96.41637795290843,1716.5261688232422,3584.15625,154877.91015625,69775420458.0,151404825517.0,464100.3671875,6369.19921875,1787329399.3106232,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329414.307875,39.0,28,86.80483198749674,41931767808,89.0,264.701,300.0,88.23366666666668,1515,7601,0,0,85,100.0,23,68.38803507857949,33035386880,89.0,256.464,300.0,85.488,1530,7601,0,0,81
9.668174818814828,1.2378610919756645,2.1065003730822367,71,96.41637816717797,1716.5261726379395,3584.15625,154883.09375,69775590094.0,151405181260.0,464786.71484375,6369.19921875,1787329414.3100798,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329429.309743,100.0,77,86.80483198749674,41931767808,89.0,288.259,300.0,96.08633333333334,1590,7601,0,0,84,100.0,95,68.38803507857949,33035386880,89.0,241.883,300.0,80.62766666666667,1545,7601,0,0,81
9.559594787906466,1.2378610919756645,2.1064999539831697,71,96.41637838144753,1716.5261764526367,3584.15625,154884.36328125,69775741449.0,151405437948.0,465345.39453125,6369.19921875,1787329429.3102992,,,,,,,,,,,,,,,,,,,,,,,,,,
9.485565226203121,1.2378610919756645,2.1064994277730498,71,96.41637902425619,1716.5261878967285,3584.15625,154885.94921875,69775831254.0,151405603626.0,465726.30078125,6369.19921875,1787329444.3100395,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329444.3097608,100.0,79,86.80483198749674,41931767808,89.0,285.15,300.0,95.04999999999998,1515,7601,0,0,85,59.0,35,68.38803507857949,33035386880,88.0,207.54,300.0,69.17999999999999,1665,7601,0,0,81
,,,,,,,,,,,,1787329459.3075986,100.0,70,86.80483198749674,41931767808,89.0,283.179,300.0,94.393,1515,7601,0,0,84,0.0,0,68.38803507857949,33035386880,83.0,105.605,300.0,35.20166666666667,1800,7601,0,0,81
10.24458611950425,1.2378610919756645,2.106499342674492,71,96.41637709583021,1716.5261535644531,3584.15625,154887.125,69776055701.0,151405941857.0,461820.890625,6369.19921875,1787329459.3096192,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329474.3074274,100.0,66,86.80483198749674,41931767808,89.0,292.286,300.0,97.42866666666666,1515,7601,0,0,84,100.0,81,68.38803507857949,33035386880,87.0,251.97,300.0,83.99,1650,7601,0,0,80
10.589645170477185,1.2378610919756645,2.1064990440461373,71,96.41637731009976,1716.5261573791504,3584.15625,154888.77734375,69776196540.0,151406255268.0,460045.44921875,6369.19921875,1787329474.3092399,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329489.3076305,100.0,74,86.80483198749674,41931767808,89.0,295.234,300.0,98.41133333333333,1530,7601,0,0,84,100.0,86,68.38803507857949,33035386880,88.0,254.832,300.0,84.944,1440,7601,0,0,79
10.502827911492158,1.2378618511597823,2.1064985200116446,71,96.41637859571708,1716.526180267334,3584.15625,154890.0546875,69776336609.0,151406497774.0,460492.15234375,6369.203125,1787329489.3085632,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787329504.3075418,100.0,74,86.80483198749674,41931767808,89.0,291.432,300.0,97.144,1470,7601,0,0,84,100.0,3,68.38803507857949,33035386880,88.0,272.362,300.0,90.78733333333334,1575,7601,0,0,79
